"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1333201768390426625","https://twitter.com/statsgen/status/1333201768390426625","@ShihChingFu @StatSocAus @ssa_ecssn Congratulations!","2020-11-30 00:10 +0000","234.0","5.0","0.021367521367521368","0.0","0.0","3.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1332215287861579776","https://twitter.com/statsgen/status/1332215287861579776","@AnnaLWil @_marstudio @methylnick Sure, did you want to email me the details at emi.tanaka@monash.edu?","2020-11-27 06:50 +0000","100.0","5.0","0.05","0.0","0.0","2.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331773945071034368","https://twitter.com/statsgen/status/1331773945071034368","@antonwasson @santantonioN Yeah, it's used widely in Aust but I'd think almost everywhere too (maybe using a different name to mixed model?). Mixed model equation was by Henderson in animal breeding back in 1950 so I would have thought that plant breeding would have soon adopted not too long after that","2020-11-26 01:37 +0000","218.0","19.0","0.0871559633027523","0.0","0.0","3.0","7.0","0.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331476894257037312","https://twitter.com/statsgen/status/1331476894257037312","@Nickii_dlm Yeah, I'm still puzzled why we accept this system!","2020-11-25 05:56 +0000","53.0","2.0","0.03773584905660377","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331400961185628160","https://twitter.com/statsgen/status/1331400961185628160","@Nickii_dlm If I recall right, nature comm or similar costs like AU$9K without the open access. Looks like you can only publish in ""top"" journals if you are rich. Is this really science...","2020-11-25 00:55 +0000","289.0","7.0","0.02422145328719723","0.0","1.0","3.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331134528845320194","https://twitter.com/statsgen/status/1331134528845320194","@davisjmcc @BelindaPhipson 😂 I get that! I wouldn't be able to leisurely facebook or twitter in the office if I was in the same situation. You were the chosen one indeed!","2020-11-24 07:16 +0000","143.0","2.0","0.013986013986013986","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331132219352444928","https://twitter.com/statsgen/status/1331132219352444928","@BelindaPhipson @davisjmcc Ah that explains it, thanks 😁","2020-11-24 07:07 +0000","85.0","5.0","0.058823529411764705","0.0","1.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1331130957575831553","https://twitter.com/statsgen/status/1331130957575831553","@davisjmcc @BelindaPhipson I'm curious how you came to share an office with him 😮 I thought all professors have their own office.
And good to know he is kind. I have a lot of respect for the work he does","2020-11-24 07:02 +0000","101.0","4.0","0.039603960396039604","0.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1329181396984762368","https://twitter.com/statsgen/status/1329181396984762368","@visnut @nj_tierney @wtb_Michael @UschiLaa did you hand over the echidna photo to German for this?","2020-11-18 21:55 +0000","385.0","7.0","0.01818181818181818","0.0","0.0","5.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1329181195918139392","https://twitter.com/statsgen/status/1329181195918139392","@wtb_Michael @visnut @nj_tierney @UschiLaa yup from the bridge","2020-11-18 21:54 +0000","55.0","2.0","0.03636363636363636","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
