"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1322155061892407296","https://twitter.com/statsgen/status/1322155061892407296","@MQBayes @dtfraz Thanks David! Good to know the notice is early in the morning. I can't believe the embargo notice was earlier last year!","2020-10-30 12:35 +0000","112.0","11.0","0.09821428571428571","0.0","0.0","2.0","4.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1322067617394274308","https://twitter.com/statsgen/status/1322067617394274308","@MQBayes @dtfraz I think @ARC_Tracker said soon after (I think next day?) but given its after Fri 5PM, maybe won't be until Monday now :S","2020-10-30 06:47 +0000","210.0","16.0","0.0761904761904762","0.0","1.0","3.0","4.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1321555472952930304","https://twitter.com/statsgen/status/1321555472952930304","Its grammar time, me talk grammar from next month: 

📗 Grammar of graphics (waiting list only) https://t.co/ThCmgAeCEn

📘 Grammar of experimental design (free webinar) https://t.co/6YXfqoRcTZ

📙 Grammar of data manipulation (early bird closing 2nd Nov) https://t.co/IRxRZefGpG https://t.co/crKP4dt51L https://t.co/hgIaGl34kb","2020-10-28 20:52 +0000","4003.0","186.0","0.046465151136647516","9.0","0.0","31.0","12.0","97.0","0.0","29.0","0.0","0","0","0","0","0","556","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1320647778607849472","https://twitter.com/statsgen/status/1320647778607849472","@pridiltal Very impressive work and superb slides! I love your multivariate data representation!","2020-10-26 08:45 +0000","581.0","17.0","0.029259896729776247","0.0","1.0","4.0","2.0","0.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1318839808223969280","https://twitter.com/statsgen/status/1318839808223969280","@AliceStatsLand @NswSsa @thomasfungdr That's a very fitting plushie for the talk!","2020-10-21 09:01 +0000","337.0","6.0","0.017804154302670624","0.0","0.0","3.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1318374417324408833","https://twitter.com/statsgen/status/1318374417324408833","Happy World Statistics Day! 🥳

There's a whole lot of excellent events scheduled by @StatSocAus today and tomorrow, including a talk by the SSA NSW Branch President @thomasfungdr 👇 https://t.co/yveDXDzddB","2020-10-20 02:12 +0000","2939.0","55.0","0.0187138482477033","5.0","0.0","21.0","12.0","0.0","0.0","17.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1318373334338334720","https://twitter.com/statsgen/status/1318373334338334720","@SusannaCramb @StatSocAus Oh you're much too kind Susanna!","2020-10-20 02:07 +0000","86.0","2.0","0.023255813953488372","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1318373207640997888","https://twitter.com/statsgen/status/1318373207640997888","@Sevvandik @robjhyndman 😁","2020-10-20 02:07 +0000","96.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1318115352136445952","https://twitter.com/statsgen/status/1318115352136445952","@Sevvandik @robjhyndman It'll save me from having to secretly ""borrow"" one from Rob's office 😁","2020-10-19 09:02 +0000","99.0","4.0","0.04040404040404041","0.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1318114464718188545","https://twitter.com/statsgen/status/1318114464718188545","@Sevvandik @robjhyndman I'm so jelly!","2020-10-19 08:59 +0000","53.0","2.0","0.03773584905660377","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
