"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1355629638911893504","https://twitter.com/statsgen/status/1355629638911893504","@rmflight @FedeBioinfo I reckon you should go distill than a bookdown. The ""listing"" feature makes it easier to list your posts in distill","2021-01-30 21:31 +0000","59.0","1.0","0.01694915254237288","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1355628240254078977","https://twitter.com/statsgen/status/1355628240254078977","@rmflight @FedeBioinfo You might need to upgrade the theme if Hugo introduces breaking changes. You can choose not to update Hugo as well but I can't resist wanting the latest ✨
Also components of distill site is easier for me to manage since it's R/HTML/CSS/JS, while Hugo is in Go (which idk)","2021-01-30 21:25 +0000","196.0","6.0","0.030612244897959183","0.0","2.0","2.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1355626809312866304","https://twitter.com/statsgen/status/1355626809312866304","@Sevvandik I was thinking of migrating last year when Hugo Academic became wowchemy, but the main reason was because I updated blogdown and I got an error serving my site. There's too many parts to Hugo, I wanted something more simple. Hugo is in Go lang, so debugging was harder for me too","2021-01-30 21:19 +0000","191.0","7.0","0.03664921465968586","0.0","0.0","3.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1355626688277667842","https://twitter.com/statsgen/status/1355626688277667842","@andreashandel @Sevvandik Perhaps! :)","2021-01-30 21:19 +0000","29.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1355308145694830593","https://twitter.com/statsgen/status/1355308145694830593","@FedeBioinfo Yeah I got fed up with what happened to wowchemy and I didn't like the direction it was going. If you know how to make Rmd site already, it's not too much overhead learning it. There are some cost in migrating and setting up which I hope it's worthwhile in the end","2021-01-30 00:13 +0000","149.0","7.0","0.04697986577181208","0.0","1.0","3.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1355093704583774214","https://twitter.com/statsgen/status/1355093704583774214","I've decided to migrate my site (still under 🚧) from hugo academic (now wowchemy 🤨) via blogdown to distill &amp; I can tell I prefer it.

One of my goals this year is to blog more so here's my first blog post for the year: Drawing a UML sequence diagram

https://t.co/6NJIIgOyKD https://t.co/QsThtR47Pu","2021-01-29 10:01 +0000","7911.0","898.0","0.11351283023637973","9.0","3.0","38.0","43.0","128.0","0.0","152.0","0.0","0","0","0","0","0","525","525","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1354658217599528960","https://twitter.com/statsgen/status/1354658217599528960","@lytong22 Wait until you come across the ""filter"" error one day😆
But better not to use plyr if you have a choice. It's pretty much all superseded by dplyr &amp; purrr","2021-01-28 05:11 +0000","242.0","9.0","0.0371900826446281","0.0","1.0","4.0","1.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1354543728229117952","https://twitter.com/statsgen/status/1354543728229117952","@pridiltal @RLadiesColombo Wow! Your slides are great!","2021-01-27 21:36 +0000","268.0","5.0","0.018656716417910446","0.0","1.0","3.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1354300253587947520","https://twitter.com/statsgen/status/1354300253587947520","@LisaDeBruine df[ , 1, drop = TRUE] will always be a vector (works for tibble too). Same issue also happens for matrix and drop argument works the same way there too.
 
I'd be more inclined to go for df[[1]] though if you know you want to extract a single column.","2021-01-27 05:28 +0000","72.0","5.0","0.06944444444444445","0.0","0.0","3.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1353864109016584193","https://twitter.com/statsgen/status/1353864109016584193","@zentree I'm enjoying the discussion thanks 😊","2021-01-26 00:35 +0000","35.0","1.0","0.02857142857142857","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
